time,open,high,low,close,Volume,CVD (Open),CVD (High,CVD (Low),CVD (Close)
2024-06-16T03:00:00+03:00,66213.70,66960.30,66012.10,66653.60,80361.5510,-535796.19,-534739.56,-535796.19,-534739.56
2024-06-17T03:00:00+03:00,66653.50,67280.60,65094.90,66472.10,248420.7870,-534739.56,-534739.56,-536031.64,-536031.64
2024-06-18T03:00:00+03:00,66472.10,66558.90,64009.80,65150.00,335559.3940,-536031.64,-536031.64,-546124.48,-546124.48
2024-06-19T03:00:00+03:00,65149.90,65711.90,64600.00,64933.60,150032.6690,-546124.48,-546124.48,-549900.32,-549900.32
2024-06-20T03:00:00+03:00,64933.60,66467.00,64526.00,64854.00,220954.6760,-549900.32,-549900.32,-550628.19,-550628.19
2024-06-21T03:00:00+03:00,64854.00,65055.50,63361.20,64124.00,210109.6010,-550628.19,-550628.19,-558978.99,-558978.99
2024-06-22T03:00:00+03:00,64124.10,64520.00,63915.80,64240.00,53855.8620,-558978.99,-558978.99,-560697.19,-560697.19
2024-06-23T03:00:00+03:00,64240.10,64500.00,63137.90,63194.90,72052.2930,-560697.19,-560697.19,-564308.65,-564308.65
2024-06-24T03:00:00+03:00,63194.90,63357.00,58218.00,60273.60,445903.1840,-564308.65,-564308.65,-590111.52,-590111.52
2024-06-25T03:00:00+03:00,60273.50,62448.10,60230.50,61777.80,264647.3170,-590111.52,-590111.52,-591610.38,-591610.38
2024-06-26T03:00:00+03:00,61777.90,62465.10,60696.00,60860.10,170601.1800,-591610.38,-591117.94,-591610.38,-591117.94
2024-06-27T03:00:00+03:00,60860.10,62379.70,60605.00,61682.00,160172.4820,-591117.94,-589904.58,-591117.94,-589904.58
2024-06-28T03:00:00+03:00,61682.10,62204.00,60038.00,60429.80,195508.1250,-589904.58,-589904.58,-591843.07,-591843.07
2024-06-29T03:00:00+03:00,60429.80,61232.00,60400.10,60982.40,79680.2890,-591843.07,-591843.07,-592347.85,-592347.85
2024-06-30T03:00:00+03:00,60982.50,63058.40,60705.00,62766.00,147777.9150,-592347.85,-586431.74,-592347.85,-586431.74
2024-07-01T03:00:00+03:00,62766.10,63849.00,62502.20,62883.60,193937.9380,-586431.74,-582656.42,-586431.74,-582656.42
2024-07-02T03:00:00+03:00,62883.70,63284.00,61800.00,62123.60,163101.2430,-582656.42,-582656.42,-583395.20,-583395.20
2024-07-03T03:00:00+03:00,62123.50,62278.20,59299.30,60208.00,295303.2650,-583395.20,-583395.20,-596105.02,-596105.02
2024-07-04T03:00:00+03:00,60208.00,60500.00,56560.00,57045.90,445656.2770,-596105.02,-596105.02,-616942.43,-616942.43
2024-07-05T03:00:00+03:00,57045.90,57533.40,53329.50,56604.90,577193.5950,-616942.43,-616942.43,-631423.72,-631423.72
2024-07-06T03:00:00+03:00,56604.90,58472.00,56000.00,58216.00,178580.0220,-631423.72,-623026.56,-631423.72,-623026.56
2024-07-07T03:00:00+03:00,58216.00,58443.00,55688.00,55830.90,210361.9810,-623026.56,-623026.56,-630223.28,-630223.28
2024-07-08T03:00:00+03:00,55831.00,58200.00,54243.10,56686.40,464106.9570,-630223.28,-625134.16,-630223.28,-625134.16
2024-07-09T03:00:00+03:00,56686.40,58290.60,56256.20,58023.20,257237.0480,-625134.16,-621391.76,-625134.16,-621391.76
2024-07-10T03:00:00+03:00,58023.10,59449.60,57125.00,57707.00,254248.9370,-621391.76,-621391.76,-622831.65,-622831.65
2024-07-11T03:00:00+03:00,57707.00,59780.00,57030.00,57315.50,293106.9590,-622831.65,-622831.65,-625303.38,-625303.38
2024-07-12T03:00:00+03:00,57315.70,58500.00,56500.10,57870.00,238100.6160,-625303.38,-625303.38,-626498.17,-626498.17
2024-07-13T03:00:00+03:00,57870.00,59850.00,57728.60,59174.00,157884.3220,-626498.17,-619470.91,-626498.17,-619470.91
2024-07-14T03:00:00+03:00,59173.90,61412.40,59164.00,60766.00,208060.8830,-619470.91,-612804.42,-619470.91,-612804.42
2024-07-15T03:00:00+03:00,60766.00,64870.70,60622.60,64680.60,352222.1810,-612804.42,-595261.38,-612804.42,-595261.38
2024-07-16T03:00:00+03:00,64680.60,65388.00,62350.00,65010.00,375258.6160,-595261.38,-595261.38,-596003.72,-596003.72
2024-07-17T03:00:00+03:00,65010.00,66100.00,63823.00,64055.70,276656.3930,-596003.72,-596003.72,-598510.93,-598510.93
2024-07-18T03:00:00+03:00,64055.80,65173.80,63206.40,63959.90,215648.1570,-598510.93,-598510.93,-600234.32,-600234.32
2024-07-19T03:00:00+03:00,63960.00,67362.80,63266.20,66627.90,311859.8050,-600234.32,-592395.07,-600234.32,-592395.07
2024-07-20T03:00:00+03:00,66627.90,67648.70,66159.10,67095.60,123564.4060,-592395.07,-591434.37,-592395.07,-591434.37
2024-07-21T03:00:00+03:00,67095.60,68351.20,65750.00,68138.00,207228.3720,-591434.37,-588203.03,-591434.37,-588203.03
2024-07-22T03:00:00+03:00,68138.00,68459.70,66538.60,67499.20,192991.3910,-588203.03,-588203.03,-591247.63,-591247.63
2024-07-23T03:00:00+03:00,67499.20,67729.30,65416.50,65916.40,270430.6800,-591247.63,-591247.63,-594921.45,-594921.45
2024-07-24T03:00:00+03:00,65916.30,67087.30,65040.50,65350.80,215079.4210,-594921.45,-594921.45,-596747.95,-596747.95
2024-07-25T03:00:00+03:00,65350.70,66144.00,63456.70,65773.00,319685.4410,-596747.95,-596747.95,-603756.73,-603756.73
2024-07-26T03:00:00+03:00,65773.00,68200.00,65688.20,67882.50,235384.5260,-603756.73,-602177.90,-603756.73,-602177.90
2024-07-27T03:00:00+03:00,67882.50,69381.70,66624.50,67873.80,330982.6470,-602177.90,-598454.43,-602177.90,-598454.43
2024-07-28T03:00:00+03:00,67873.70,68300.00,67037.00,68215.50,116913.9350,-598454.43,-598454.43,-599573.94,-599573.94
2024-07-29T03:00:00+03:00,68215.50,70081.00,66365.80,66750.00,372537.8180,-599573.94,-599573.94,-605967.08,-605967.08
2024-07-30T03:00:00+03:00,66750.10,66966.60,65254.50,66159.30,246551.0440,-605967.08,-605967.08,-613313.06,-613313.06
2024-07-31T03:00:00+03:00,66159.30,66826.30,64500.40,64601.80,246389.4460,-613313.06,-613313.06,-618161.97,-618161.97
2024-08-01T03:00:00+03:00,64601.80,65650.00,62271.20,65328.90,372654.5900,-618161.97,-618161.97,-631795.93,-631795.93
2024-08-02T03:00:00+03:00,65329.00,65577.00,61200.20,61483.70,421628.4200,-631795.93,-631795.93,-645919.61,-645919.61
2024-08-03T03:00:00+03:00,61483.70,62166.00,59800.00,60684.60,290469.9560,-645919.61,-645919.61,-654274.57,-654274.57
2024-08-04T03:00:00+03:00,60684.50,61089.50,57040.00,58144.50,339512.4150,-654274.57,-654274.57,-667664.90,-667664.90
2024-08-05T03:00:00+03:00,58144.50,58286.90,48888.00,54003.10,1281982.0250,-667664.90,-667664.90,-693549.21,-693549.21
2024-08-06T03:00:00+03:00,54003.50,56999.90,53925.30,55991.20,435953.4390,-693549.21,-691085.19,-693549.21,-691085.19
2024-08-07T03:00:00+03:00,55991.30,57699.00,54519.80,55102.90,377442.5400,-691085.19,-691085.19,-692692.34,-692692.34
2024-08-08T03:00:00+03:00,55102.90,62737.20,54672.40,61659.80,470117.5080,-692692.34,-665796.62,-692692.34,-665796.62
2024-08-09T03:00:00+03:00,61659.80,61726.00,59500.00,60808.60,308674.3390,-665796.62,-665796.62,-666454.05,-666454.05
2024-08-10T03:00:00+03:00,60808.60,61450.00,60208.50,60889.90,115593.3540,-666454.05,-666454.05,-667399.71,-667399.71
2024-08-11T03:00:00+03:00,60889.80,62000.00,58255.40,58693.10,202539.0760,-667399.71,-667399.71,-672878.85,-672878.85
2024-08-12T03:00:00+03:00,58693.10,60666.00,57615.00,59323.60,367126.2900,-672878.85,-672878.85,-673496.69,-673496.69
2024-08-13T03:00:00+03:00,59323.70,61545.00,58360.00,60550.50,255934.7210,-673496.69,-671851.85,-673496.69,-671851.85
2024-08-14T03:00:00+03:00,60550.40,61839.70,58367.20,58648.10,295662.8080,-671851.85,-671851.85,-681559.93,-681559.93
2024-08-15T03:00:00+03:00,58648.10,59820.00,55969.00,57511.00,360815.9460,-681559.93,-681559.93,-691555.97,-691555.97
2024-08-16T03:00:00+03:00,57511.10,59780.20,57062.10,58854.90,268756.5290,-691555.97,-689601.48,-691555.97,-689601.48
2024-08-17T03:00:00+03:00,58854.90,59690.20,58769.40,59468.50,77085.5320,-689601.48,-688133.02,-689601.48,-688133.02
2024-08-18T03:00:00+03:00,59468.50,60250.00,58352.00,58390.00,149660.2640,-688133.02,-688133.02,-689258.07,-689258.07
2024-08-19T03:00:00+03:00,58390.10,59585.40,57750.00,59398.50,214043.1390,-689258.07,-689258.07,-689837.85,-689837.85
2024-08-20T03:00:00+03:00,59398.40,61386.00,58501.10,58982.90,287049.1300,-689837.85,-688261.93,-689837.85,-688261.93
2024-08-21T03:00:00+03:00,58982.70,61793.90,58728.90,61120.00,270583.6790,-688261.93,-687817.00,-688261.93,-687817.00
2024-08-22T03:00:00+03:00,61120.00,61392.00,59677.60,60349.90,211098.9590,-687817.00,-687817.00,-691295.89,-691295.89
2024-08-23T03:00:00+03:00,60349.90,65000.00,60301.50,64019.90,382490.7090,-691295.89,-678855.56,-691295.89,-678855.56
2024-08-24T03:00:00+03:00,64020.00,64472.50,63522.70,64116.50,132741.9020,-678855.56,-678246.04,-678855.56,-678246.04
2024-08-25T03:00:00+03:00,64116.60,65175.40,63731.30,64190.20,115546.8880,-678246.04,-676253.29,-678246.04,-676253.29
2024-08-26T03:00:00+03:00,64190.10,64455.80,62750.20,62807.60,195977.2220,-676253.29,-676253.29,-680644.85,-680644.85
